time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,5.021031435815461,0.10341423054322832,11.798244395207318,0.006502996525655114,6.265402438370735,0.0,0.08081738146982388,0.21450675204341021,2.7070343633730047,-0.0801392386439609,-0.007228799925118321,0.0,448.72930574012065,448.99780903587396,449.38883947962245,447.94614623199334
1.3200000000000007,5.026235412702107,0.11639455575559346,11.962875524603014,0.0012906516194428619,6.264637172980144,0.0,0.09270083364999196,0.2176824964664596,2.780497194395561,-0.1058246075992365,-0.027093699803773803,0.0,436.71717507360984,435.0571654558627,436.27809231415813,434.1214160514747
1.3800000000000008,5.032142021370254,0.12945590678500332,12.130326003713463,6.278365384262921,6.262915945749633,0.0,0.10433595009526306,0.2171329748685907,2.8011342930908505,-0.09488314049529116,-0.032080653431509676,0.0,418.98763309754685,418.5535484415187,418.1341781363766,419.0765323482264
1.4400000000000008,5.038776509812061,0.14237542476732418,12.298915187883567,6.273162080306339,6.261527564374573,0.0,0.11695756990068233,0.2130310094532731,2.8184585171396703,-0.0740317524933761,-0.009506369741698573,0.0,416.8071253410165,418.77519570900245,416.7056724881951,418.5174781217938
1.5000000000000009,5.046245456375058,0.15492973420298767,12.471126789845025,6.268733718160954,6.261255079657603,0.0,0.13204311459787596,0.20499376198408126,2.921665842830956,-0.07335863194464484,0.0038927893789144925,0.0,445.6539131729398,446.7478620875233,444.87255888873,444.92343220925875
1.560000000000001,5.054584323227432,0.1669380341637103,12.647793790658161,6.265466494953007,6.261534205074071,0.0,0.14589207067671356,0.1949381767898124,2.9671136787847043,-0.03135719457481456,0.006129090121263014,0.0,428.0109292993848,428.2011307940469,425.4361145869683,429.014573739972
1.620000000000001,5.063807636720877,0.1782373945846841,12.829989781903574,6.263470076794498,6.262693456107865,0.0,0.16145226026945805,0.18150576388205816,3.1057185811568107,-0.037411116621831664,0.03750141170034321,0.0,456.78509543980834,459.2800890997845,456.7919748172491,456.3085374000237
1.680000000000001,5.073936190886873,0.18868232649010708,13.02067682452161,6.260919811418892,6.2649621161976,0.0,0.17591215218599046,0.16640969005328982,3.250117842524689,-0.05537745458676217,0.038422955645624195,0.0,459.27488087834666,459.34859908138264,461.03528433071097,459.61253531722895
1.740000000000001,5.084863598991747,0.19818479725280697,13.218989875311207,6.257279581748751,6.267213301737174,0.0,0.18809252148185074,0.14998960601894173,3.3599984763077972,-0.07420474484464765,0.03564972022597488,0.0,449.7170415667155,449.49299713190834,451.28718791004906,449.76218979513595
1.8000000000000012,5.096469229567852,0.2066306474883686,13.423546962232464,6.252558390966609,6.269710388146155,0.0,0.19851837543348738,0.13108186694833884,3.4582725675175,-0.08962536449197296,0.05146710658314581,0.0,447.3674578562919,448.65446021527094,446.88064280253224,445.61679636812624
